Id,SalePrice
1719,209087.3437575173
1720,246109.58759280524
1721,164880.95404177197
1722,122893.10376119115
1723,153618.41509174
1724,217629.87626770046
1725,237984.93526931186
1726,185844.34497185118
1727,161072.2783436218
1728,176261.08461830436
1729,165777.25819683724
1730,160398.0653549989
1731,120159.52967460635
1732,132543.93157644302
1733,119602.03185535804
1734,121023.27490734083
1735,126744.81489937259
1736,107554.66856129454
1737,328850.5965184011
1738,233779.23294163853
1739,284008.38963900367
1740,207973.16258832766
1741,187541.8036194722
1742,173302.56496789807
1743,172637.65696100445
1744,321490.2338149966
1745,226844.4477666171
1746,230603.54460467302
1747,215008.17981711097
1748,215446.8776850919
1749,147605.52922091118
1750,133366.36558226793
1751,234627.79685729675
1752,118904.20033862785
1753,149943.46813903458
1754,204406.50173631168
1755,164622.54238550874
1756,133504.91696994996
1757,121477.72671594548
1758,145327.55667994593
1759,161434.19765401422
1760,165153.57928132458
1761,144455.15481011113
1762,182843.66318949478
1763,174957.0016111066
1764,117788.09264632063
1765,172217.8538526708
1766,174168.35415355643
1767,201697.7473828791
1768,141029.92255707402
1769,170806.53148320544
1770,150473.83983755446
1771,129069.21736676207
1772,135069.45466566397
1773,129536.89209096746
1774,130080.00801391563
1775,142612.58876880666
1776,130189.27746612295
1777,116149.62611888182
1778,138665.12688833452
1779,122710.548766203
1780,172329.13224806028
1781,129957.39853640173
1782,88780.73055391411
1783,137280.9153592838
1784,98405.3365027231
1785,127105.00591789199
1786,148943.49857068295
1787,165726.48969915742
1788,52657.472711216986
1789,103651.14766676053
1790,73203.22143951773
1791,191486.66472920857
1792,156734.7038940298
1793,131788.4717823715
1794,155012.97805052323
1795,131639.41678688023
1796,130351.87578312655
1797,115644.96252367408
1798,125888.26082047529
1799,113391.99632527353
1800,132473.53261329443
1801,125519.977796729
1802,140664.09920851197
1803,155383.2843588543
1804,133129.80276447252
1805,137190.1205249857
1806,118052.02862657962
1807,148073.732531393
1808,123272.43682431092
1809,125464.36067789765
1810,147144.37439496059
1811,94679.94392623291
1812,105334.53967807576
1813,125189.07313214875
1814,102334.1587323331
1815,49661.832995336736
1816,98413.94500959326
1817,113063.54556312255
1818,150345.63626778222
1819,125397.99602333891
1820,51494.3086117203
1821,114897.4744765995
1822,150828.96809175308
1823,47266.94423218059
1824,135252.54728317118
1825,139915.70426014936
1826,99241.826562159
1827,106026.21662111922
1828,140821.46685456776
1829,129764.18504784587
1830,142442.05787183522
1831,162508.73566504798
1832,75930.61470261055
1833,152688.17856322697
1834,122057.31925195029
1835,142840.28838634188
1836,125768.17429197942
1837,91894.46734476755
1838,116346.05211978889
1839,95461.80430252699
1840,160237.96994076416
1841,136803.25262782312
1842,84107.18237475406
1843,134181.11719359327
1844,145809.99235964418
1845,143389.16345865082
1846,149607.20224458736
1847,161764.5693821715
1848,51892.01489881504
1849,117299.25250189989
1850,123470.69891430438
1851,150414.89946642958
1852,125700.50735198351
1853,127011.02508010638
1854,168591.36852927247
1855,147599.5468688001
1856,220255.00079392156
1857,144155.62467853606
1858,138508.60554122072
1859,118020.41705830778
1860,144479.28731918757
1861,118829.85403329205
1862,308547.6173779895
1863,300699.8044942208
1864,300705.0967020601
1865,338610.8382896336
1866,335947.40340603894
1867,235155.39818779394
1868,297014.0920536609
1869,202262.48441286793
1870,237305.47123187245
1871,264602.89143860067
1872,171419.24794677834
1873,234195.97186395215
1874,140867.8468416411
1875,193100.01192352967
1876,193007.6781660946
1877,209420.26430802955
1878,202269.19060080955
1879,133440.45252675508
1880,133343.62411433272
1881,239947.3894212651
1882,248242.3059734466
1883,188544.53591673277
1884,208653.6274281602
1885,245466.85215185749
1886,296950.7157538738
1887,206195.48083636735
1888,267493.0445476899
1889,160166.11865004763
1890,117211.40466809284
1891,132536.40326973968
1892,102365.33556483571
1893,130902.95812417085
1894,122142.54306129903
1895,138223.6243792529
1896,125010.39614486803
1897,112944.29309849536
1898,104403.39843719023
1899,152453.18320754587
1900,154478.3198773937
1901,176839.33596110807
1902,151514.66374783896
1903,225335.41747925628
1904,148046.682876111
1905,189338.97019293354
1906,162485.18204232154
1907,200598.87640195154
1908,109119.67020984332
1909,135980.40789297377
1910,121073.64447204467
1911,214603.86814016735
1912,285616.71702916647
1913,150874.8617377372
1914,57930.50683749049
1915,334256.9230469427
1916,61301.618108983326
1917,252289.41046660123
1918,136582.16041039026
1919,157794.15243142596
1920,149935.64790306697
1921,410685.83344350435
1922,328860.8418955068
1923,217327.43352005995
1924,229132.04581699378
1925,212075.67309054756
1926,385790.59014806274
1927,130772.25011678172
1928,153163.66368296382
1929,121236.04283018416
1930,124457.23918129504
1931,130924.41984182608
1932,131352.80969732945
1933,180247.56614725187
1934,178430.97945551877
1935,171301.73611716623
1936,193890.02332461628
1937,180072.2397821939
1938,169542.97268704628
1939,250371.18773360385
1940,199803.51331276717
1941,169452.18835917357
1942,178611.37507421078
1943,221187.01121124663
1944,345591.45540088805
1945,379911.5457176398
1946,148510.8004533906
1947,300442.9839279563
1948,174086.6012259206
1949,244087.50103061934
1950,185416.47844121195
1951,262248.84695736266
1952,220706.5560886005
1953,171072.36134159402
1954,188215.2629230474
1955,130827.3942048945
1956,293740.83759609703
1957,158302.88427736424
1958,293522.74504980864
1959,140428.13035306695
1960,110062.17240386775
1961,124661.45028608419
1962,92077.87123985181
1963,103219.41507368309
1964,105769.74275189954
1965,144120.70843534582
1966,148582.20406303825
1967,294193.23530436825
1968,413063.73818900745
1969,391101.1877945992
1970,424370.9908703079
1971,436350.8701324195
1972,384941.28242105944
1973,276909.17241695966
1974,328852.70831250324
1975,409064.07979130076
1976,276488.52230083646
1977,353595.18714415893
1978,357457.19355011964
1979,322420.56629233505
1980,191255.67057734798
1981,338638.02106080775
1982,223574.94138657613
1983,213327.8480395573
1984,170715.75105880454
1985,217723.2678838818
1986,209710.2200628031
1987,188192.15489375943
1988,174858.07443878966
1989,187738.69421692847
1990,212739.23656407927
1991,226330.64477189936
1992,217929.03312866014
1993,168941.6499909768
1994,241467.3093054681
1995,182170.55001669258
1996,257812.07251436837
1997,329722.65781412885
1998,325260.2522070341
1999,270905.99227112473
2000,314415.89692408656
2001,270435.1265316261
2002,240203.1026106711
2003,240192.84610862556
2004,267373.96187757497
2005,226545.09357611605
2006,227610.58757046878
2007,245379.85376267062
2008,219411.10274931786
2009,196835.6259948049
2010,192565.84398836517
2011,144972.20880741955
2012,178900.05472705196
2013,182430.7345738801
2014,185159.33698811044
2015,210175.92340940857
2016,192792.47673121517
2017,203599.58371644528
2018,116402.80245678122
2019,130936.3652102236
2020,100541.00004058985
2021,108957.21409762786
2022,189327.64620977954
2023,141043.47925285943
2024,260225.513692331
2025,349433.9243200275
2026,178608.30015523193
2027,152198.64704461626
2028,151349.22332657952
2029,171601.29250519106
2030,267837.0308813663
2031,251127.80987821598
2032,269750.6777161711
2033,269703.3206005663
2034,171089.1928100752
2035,215593.66984084775
2036,194643.4296188109
2037,201888.538881906
2038,319113.4736882671
2039,225519.84915975764
2040,348667.17460205953
2041,279812.16904487094
2042,204855.3448810667
2043,168643.08208930364
2044,173377.08051771575
2045,215442.71486462106
2046,139819.7808643756
2047,142593.8528589346
2048,140364.88821726828
2049,136245.86328753023
2050,177661.15947009166
2051,108923.28634394484
2052,126948.25609906728
2053,144937.99899674355
2054,79865.8432271722
2055,165112.9000944976
2056,138511.03134725356
2057,110648.75052850915
2058,211359.47164834125
2059,127656.0182984639
2060,165901.66920729485
2061,173052.36774677658
2062,128860.95692333164
2063,115966.75597236516
2064,135049.66509067244
2065,121595.49826653219
2066,171044.93009034044
2067,119913.13046785751
2068,133711.49104015532
2069,82834.74631655536
2070,111207.07694564945
2071,93199.03267901449
2072,129770.64120189194
2073,130519.69139375712
2074,181109.70838637845
2075,153908.17989931835
2076,124637.1384574193
2077,150393.16930271554
2078,126694.01895905954
2079,132157.0856718796
2080,111963.1166192562
2081,123946.1065387563
2082,120304.08668999879
2083,150055.87034035803
2084,109406.02540181666
2085,113097.4829784216
2086,117738.83274737124
2087,118397.851247543
2088,99750.6246416701
2089,80508.5896974074
2090,126784.59705614939
2091,112157.59108362465
2092,130673.08458363602
2093,137009.10001396667
2094,125884.90929880936
2095,151002.2921310242
2096,85397.15912733543
2097,98083.36532795824
2098,148325.26258097604
2099,48901.16900066856
2100,80772.00957682676
2101,118584.00081453998
2102,132483.14857649748
2103,103097.40327112796
2104,143438.10368688006
2105,132089.55991163864
2106,58104.91630818374
2107,207651.27318256345
2108,115712.21480644704
2109,111164.48278920993
2110,119548.64297354054
2111,143601.00372597168
2112,139362.51226615973
2113,115780.68944438943
2114,111277.08361885096
2115,158548.64600695096
2116,121617.74164708826
2117,147062.12582836128
2118,122348.29276892159
2119,106345.78930721467
2120,108338.06343141825
2121,95035.41190798425
2122,107074.52921327106
2123,91834.83838013012
2124,189593.74806059757
2125,129458.15627796626
2126,160608.31508027037
2127,160500.11584555302
2128,132061.04976621977
2129,90907.31007975434
2130,141553.785508423
2131,144184.85863262435
2132,112429.87910035974
2133,123294.86548978741
2134,118472.07227266487
2135,101917.44433209686
2136,69795.74015776924
2137,107867.48167147819
2138,130607.19290613038
2139,147698.2132167705
2140,138576.55948315465
2141,156273.7273465577
2142,131415.04007069103
2143,149878.2423808512
2144,125102.98180158746
2145,136444.00381093766
2146,170258.1790505457
2147,138151.60446107422
2148,131028.64947489325
2149,143671.21629978673
2150,237855.39732838515
2151,129304.36138099789
2152,171588.82017579314
2153,166918.7841291655
2154,107571.56645044168
2155,133272.37742302223
2156,261589.58341795576
2157,234481.02746698284
2158,240350.06728404784
2159,215785.39539519677
2160,174413.6444765539
2161,236004.07482212372
2162,400103.5431654667
2163,342122.57955838327
2164,255558.855988933
2165,194793.1443991311
2166,151868.0789642289
2167,217669.18026927733
2168,193236.94011978433
2169,194273.4211162616
2170,220032.21405197214
2171,154182.76436499014
2172,134685.69404588905
2173,173637.9290082583
2174,224443.4348072497
2175,298158.1207266859
2176,318651.0188949924
2177,246635.77930750904
2178,211091.34554614985
2179,138650.09260266428
2180,204637.40030584042
2181,192659.33436623905
2182,222619.85001495862
2183,191011.37248982256
2184,125554.42854488443
2185,120109.6937041605
2186,142854.22101234822
2187,150304.55286486784
2188,156321.86243366555
2189,244195.62026567358
2190,83401.91138397828
2191,76184.34130030817
2192,93686.12580179823
2193,114142.92091358123
2194,101049.37975068716
2195,106477.75603267491
2196,106281.01136981878
2197,116001.07624445185
2198,160034.28707789475
2199,169916.80146970335
2200,145472.79066665046
2201,143964.66804381923
2202,204892.8521872965
2203,151620.18785530154
2204,187625.34592441862
2205,114376.60325522597
2206,145022.40733990038
2207,218583.50850700078
2208,239662.19418396847
2209,227415.75606979404
2210,125405.78595785463
2211,120178.507850874
2212,117109.75820638641
2213,103661.97285914076
2214,141000.6513923609
2215,103055.82812104293
2216,153222.51413859002
2217,69852.94130340911
2218,71769.82922258737
2219,70624.34999855778
2220,52458.20688109834
2221,332517.5973851217
2222,272016.0293883226
2223,276277.1741700302
2224,212399.80013630228
2225,128560.37739290328
2226,181051.20777397414
2227,194583.2240114735
2228,275887.7281441318
2229,240883.479201433
2230,154720.25679981313
2231,216950.91549055514
2232,178726.3481331762
2233,174638.58894050863
2234,244182.06243018227
2235,210718.62348044317
2236,253175.75841079387
2237,330691.41245358373
2238,202823.16144853143
2239,104321.93010935876
2240,157752.60238549614
2241,144943.47350477063
2242,128568.57201342589
2243,129449.45246059557
2244,96768.85853756213
2245,104213.64808648132
2246,139751.03579124677
2247,116294.09422683968
2248,125950.4761211975
2249,120990.44193110296
2250,132800.7213916576
2251,115771.60711773601
2252,182066.3999811383
2253,157287.72940815848
2254,177196.4215246129
2255,185776.08651118143
2256,180916.14170213413
2257,206828.56957829467
2258,162360.4018286864
2259,176137.12779742095
2260,153299.49556021183
2261,203832.65445564198
2262,221405.238527677
2263,343345.173899789
2264,441673.2830501872
2265,162403.21508653575
2266,304601.10338885785
2267,363327.5904865296
2268,408017.9844120058
2269,160292.02047532392
2270,190988.3715128014
2271,228815.0179979792
2272,204994.00767821725
2273,158600.2781622532
2274,175859.84552095062
2275,155380.801438507
2276,180620.05818123065
2277,180011.61998829187
2278,153597.09386457808
2279,127326.07326201357
2280,109864.75786156284
2281,165263.71511272772
2282,175395.5913104439
2283,101884.87682875518
2284,116387.50492044847
2285,150277.03720746769
2286,122787.58392759429
2287,354412.8850878275
2288,277939.52999107534
2289,366307.3453692722
2290,432459.9734735093
2291,337147.5080331684
2292,413589.4094162586
2293,451793.56726745766
2294,421371.9611919028
2295,435861.83023421536
2296,271402.9618471761
2297,337931.2582887795
2298,321253.4671269905
2299,371919.4347874665
2300,327733.1555947939
2301,300559.96247007395
2302,246178.87285250565
2303,239025.90852995173
2304,244387.5728294064
2305,191389.0719939895
2306,185472.7501707292
2307,193647.47310668728
2308,224588.05101315305
2309,288985.6903041499
2310,222786.25000889142
2311,196760.85179610061
2312,175989.70019475394
2313,170375.8114561245
2314,173405.47423421044
2315,178128.90790751195
2316,188831.9687187051
2317,182859.7862593778
2318,177322.96058812982
2319,180264.93664715355
2320,184838.00314958845
2321,242456.2421195875
2322,177923.31110942014
2323,193008.92580823935
2324,175618.436016127
2325,214446.4077646934
2326,168949.8607979824
2327,209421.3501198671
2328,222990.0985669796
2329,184468.7347871093
2330,175943.3633132849
2331,344733.4346144655
2332,401295.4703117483
2333,319178.4357201284
2334,266579.0963340621
2335,278766.5206204786
2336,323287.91365531116
2337,195930.8064634885
2338,266664.46764145046
2339,220631.10719491472
2340,382545.29057063564
2341,212196.67056975653
2342,232001.979399238
2343,225638.24741473878
2344,225419.7475897017
2345,230665.01774040508
2346,221013.01623264968
2347,199943.60952960557
2348,237451.643173918
2349,177604.95542545008
2350,291725.6679986063
2351,259577.5085155609
2352,247324.45207784793
2353,233376.61853247636
2354,144648.04093239503
2355,153265.95932973127
2356,149707.24843326057
2357,194733.26949063138
2358,191829.82628987287
2359,124314.89202814123
2360,116327.27151547286
2361,143701.76769398196
2362,261494.76506248311
2363,146896.44852559117
2364,160644.2889781726
2365,218910.2696737233
2366,197715.5850620187
2367,222367.61566841972
2368,213635.6042838455
2369,219116.34802148808
2370,169425.4783961227
2371,167692.09688964742
2372,183970.3289548802
2373,276159.74259586964
2374,302824.66665803996
2375,251601.75313519096
2376,274472.9107979713
2377,347398.4405010795
2378,140330.59616015592
2379,204906.02343922833
2380,141459.1533888731
2381,164022.83042516033
2382,196223.9397621949
2383,200528.56420663177
2384,239022.067064181
2385,157068.30410369384
2386,133899.7333263074
2387,133021.26117028142
2388,103381.51975444551
2389,123334.12947663867
2390,149259.95103471426
2391,140339.48594449143
2392,112334.0297657444
2393,167745.70377645877
2394,146333.50814892442
2395,201453.70363234822
2396,140547.84638064762
2397,201494.75546722623
2398,126610.48253014155
2399,67390.64340738847
2400,62441.79548562894
2401,122144.07894523321
2402,136490.2472871137
2403,140258.84311160573
2404,142670.06730482806
2405,153017.61640255403
2406,142618.69295179486
2407,124287.54660269803
2408,141206.4372055899
2409,118302.74565792196
2410,170164.1350498652
2411,118196.31042315332
2412,153278.28157066225
2413,130994.81865061168
2414,149903.34685329816
2415,133326.36733468724
2416,131734.46183713546
2417,135876.936074807
2418,131737.46825201312
2419,125267.62945431005
2420,126384.7567684165
2421,147037.84150508986
2422,110031.69104500063
2423,126975.63237000536
2424,149170.11130765543
2425,210983.24683224174
2426,130718.39877498623
2427,138224.92191903168
2428,177336.30170176385
2429,108299.15738919518
2430,131429.19343350883
2431,110330.59626685335
2432,144070.26187259878
2433,148490.5081220161
2434,142859.87236661924
2435,155622.54701237136
2436,105992.7717170465
2437,100223.87283837661
2438,122760.66242037989
2439,99321.77041597478
2440,126284.66226980435
2441,100166.22557915392
2442,98612.04547565158
2443,127238.23835436354
2444,120279.26927621342
2445,83512.84864566306
2446,129934.61120309104
2447,191070.1984160616
2448,135613.6557781479
2449,112354.94779071755
2450,156552.7636818769
2451,116681.49309745005
2452,205195.2534466372
2453,93099.03730264651
2454,114626.0292208875
2455,116187.41083524497
2456,137416.53027819784
2457,129924.8885456253
2458,126242.39292702459
2459,107039.50478634537
2460,141903.91768432848
2461,121646.6418437565
2462,132700.2134568938
2463,129565.09573600953
2464,172392.36595929298
2465,134378.52992947723
2466,119790.78778079932
2467,139379.97740026662
2468,88213.12746586774
2469,84325.85443397782
2470,196483.0281120384
2471,215417.66116742938
2472,176367.74893174847
2473,115150.47466900751
2474,81469.48060288628
2475,213087.72119268295
2476,111945.67473991711
2477,122861.40945368691
2478,150288.57008705792
2479,108215.54015196806
2480,147376.92380785
2481,125052.21468044161
2482,126496.53366503934
2483,109298.69759752217
2484,124297.10410037905
2485,123904.73620397314
2486,149735.16069500637
2487,190828.4354188516
2488,162182.77753984838
2489,156146.3755512411
2490,147495.90528905
2491,92658.13671709252
2492,183888.40716347643
2493,146730.959156528
2494,155446.88857977104
2495,88180.80089488353
2496,223578.89721965222
2497,151549.4132019979
2498,114398.8161951884
2499,89596.12332176289
2500,119483.91450008981
2501,134371.21506134878
2502,148390.3804438673
2503,96926.60338325317
2504,180149.56051087182
2505,224673.35549694768
2506,251150.84571894506
2507,276558.3633386884
2508,249283.81177853505
2509,220373.12106422262
2510,218520.86613497607
2511,179785.14889535974
2512,212365.93762611854
2513,215425.48069926942
2514,252327.29231424918
2515,148434.3019815631
2516,165516.57391091433
2517,141001.2718273167
2518,150856.5288825267
2519,241018.46409870134
2520,221825.28968655042
2521,192001.35381752756
2522,222362.6675827836
2523,122422.30422640215
2524,137132.28353747155
2525,140837.8015577004
2526,143526.1220215093
2527,119395.54573247844
2528,130930.40302570588
2529,144048.553772271
2530,121966.61083967099
2531,249847.480587128
2532,228313.0218311081
2533,196576.91141775876
2534,240884.1336480409
2535,297379.8612275978
2536,230865.46083691614
2537,244600.9204705295
2538,186735.00374469228
2539,186116.63486136767
2540,179208.63317913483
2541,181273.9237616622
2542,161409.20808212282
2543,121888.10392604495
2544,122358.09945252717
2545,131955.6751670244
2546,132952.80302000037
2547,142570.50030302498
2548,155331.19445254037
2549,152914.50309461573
2550,399435.6506627468
2551,138739.97107974393
2552,127171.08770609787
2553,73962.71021984739
2554,101059.35089460546
2555,111492.9910696555
2556,98020.05336178826
2557,109439.25090269104
2558,163599.83638506336
2559,144147.21147551743
2560,148662.6239276062
2561,151041.14710198922
2562,144132.37473654735
2563,152978.8804056811
2564,188256.2600748412
2565,146976.3012395198
2566,157725.14780796703
2567,133095.61019449518
2568,197058.52123509336
2569,214617.1765920487
2570,118795.5993555215
2571,180365.4157856929
2572,175987.51967050298
2573,232556.79101814888
2574,297450.6594029984
2575,134007.57636393778
2576,126987.36618510228
2577,166934.5039345287
2578,79853.78964049394
2579,51325.94286734512
2580,117712.8683890935
2581,119670.75036256136
2582,114676.82952158725
2583,278808.3568879513
2584,160604.6281005455
2585,172588.36445295616
2586,209264.50167792352
2587,209718.74240348538
2588,143197.8528277542
2589,146732.61405501867
2590,211049.64770670302
2591,217120.9411462573
2592,217040.02635266856
2593,251414.92344725676
2594,178828.49029350886
2595,212916.23683021264
2596,302885.8164546962
2597,190396.42734853734
2598,270343.4919623192
2599,315683.78020063153
2600,171667.76912943085
2601,140884.21686581886
2602,78991.04536813301
2603,89810.54987269477
2604,85278.22546374546
2605,72957.1210559362
2606,139233.34318885693
2607,195071.18021696855
2608,187706.4958016984
2609,162916.22544866893
2610,115335.87261536608
2611,136476.7442832701
2612,154578.5382686473
2613,130182.99391992592
2614,118992.20305276061
2615,151597.2199413028
2616,145877.73767882094
2617,185965.97519751173
2618,204901.13066153738
2619,203533.23070694678
2620,187062.08228773295
2621,177820.63402900402
2622,181647.30240491548
2623,247884.45603601832
2624,279204.94008197146
2625,291314.9379815397
2626,170195.94015077144
2627,182489.95102095304
2628,454544.55904187635
2629,536307.7623797292
2630,380771.0248183695
2631,452420.9457740862
2632,413470.8176649777
2633,318205.9893212502
2634,405752.43557907053
2635,148435.66633744098
2636,178847.81904213654
2637,182820.3749434587
2638,262117.3451645231
2639,186796.72900854997
2640,151274.5249927469
2641,103023.49044417114
2642,181216.79115471817
2643,103719.81907606457
2644,118071.68008025225
2645,102646.15222005492
2646,93070.67129133323
2647,100835.69081729082
2648,138012.6787098503
2649,145628.98395949704
2650,141710.19991604527
2651,144019.75436551127
2652,411993.2160111168
2653,247317.5697315859
2654,253716.2181677483
2655,383160.8889304036
2656,326761.74420822156
2657,355558.4765995094
2658,295934.67077741056
2659,326337.38002166647
2660,345241.29577471426
2661,350585.04571129894
2662,356094.5157101185
2663,275669.0934072559
2664,284251.2234487454
2665,325362.0886593915
2666,289187.34225116664
2667,172663.0074318866
2668,182504.92671601687
2669,180394.6751726462
2670,281856.1094777248
2671,185596.8604347269
2672,184034.13113172541
2673,194924.30377275124
2674,194147.8157592351
2675,179794.810441372
2676,188097.67153267868
2677,199094.74750876884
2678,260503.61206598138
2679,275947.8030861949
2680,276293.05265763117
2681,422152.856551962
2682,324797.6000065533
2683,526926.5847023904
2684,318908.6964810083
2685,331122.8246589659
2686,250318.75290702833
2687,317246.8398623722
2688,219716.6575824915
2689,219620.47880671467
2690,444897.61618561763
2691,189100.1327282109
2692,142926.93142995588
2693,194120.06447265562
2694,138436.64362522977
2695,193779.66522886092
2696,183404.65753612935
2697,189039.75985511314
2698,191437.59095460156
2699,170701.18397080744
2700,156763.43404463647
2701,145307.86780085138
2702,106994.28197803073
2703,126607.29092032208
2704,141621.32496532414
2705,118437.50448481673
2706,105975.77769147255
2707,119359.25407812197
2708,136356.25378582464
2709,114671.11601556384
2710,129269.01900246693
2711,292390.4832736387
2712,390633.6947496882
2713,170483.33198729574
2714,146680.49888596463
2715,169225.49108222759
2716,147532.5286458466
2717,182134.1375442297
2718,224046.62305122183
2719,149963.68910500384
2720,171839.3738570551
2721,133093.22206997793
2722,157749.50160900608
2723,142262.9061155164
2724,126959.13140522219
2725,132871.72243697545
2726,138235.21962910588
2727,166846.6159146394
2728,177675.13642307487
2729,148328.5622200638
2730,143314.38176379038
2731,130953.25504566467
2732,127119.82636649639
2733,158193.59580776273
2734,139341.88908257848
